Campus Number,Bilingual Spending,Account Amount,2020 EL Denominator,2020 All Students Denominator,Percentage Bilingual Spending,2020 EL Pop Percent
15910112,206469.0,5972043.0,,,0.03457259098770722,
15910113,,5082995.0,,,,
15910114,200171.0,6127245.0,,,0.03266900540128557,
15910116,,4258305.0,,,,
15910117,3325.0,5438110.0,,,0.0006114256607534603,
15910118,3543.0,5254020.0,,,0.0006743407904804321,
15910119,,3888745.0,,,,
15910120,211437.0,6479049.0,,,0.0326339560018762,
15910121,211104.0,6349843.0,,,0.033245546385950016,
15910122,,10256687.0,,,,
15910123,,8104176.0,,,,
15910124,,6278720.0,,,,
15910125,206382.0,7670933.0,,,0.02690441957973039,
15910126,,5368688.0,,,,
15910127,3150.0,6057467.0,,,0.0005200193414177907,
15910128,,6020396.0,,,,
15910129,,5358591.0,,,,
15910130,,5883766.0,,,,
15910131,,4708476.0,,,,
15910133,202868.0,6229625.0,,,0.032565042037040755,
15910134,,5000926.0,,,,
15910135,1815.0,5366200.0,,,0.0003382281689090977,
15910136,,5158876.0,,,,
15910137,,5219856.0,,,,
15910138,,4834128.0,,,,
15910139,203641.0,6515811.0,,,0.03125336201433713,
15910140,,4894390.0,,,,
15910141,220274.0,7164521.0,,,0.030745111920252588,
15910142,,7141831.0,,,,
15910143,,4773196.0,,,,
15910144,,5383022.0,,,,
15910145,,6361329.0,,,,
15910146,,4394381.0,,,,
15910147,204343.0,6555546.0,,,0.03117101153740665,
15910148,27398.0,6156821.0,,,0.004450023802868396,
15910160,,2065.0,,,,
15910312,,,,,,
15911001,277165.0,23883785.0,37.0,765.0,0.011604735179118385,0.048366013071895426
15911003,,341105.0,,,,
15911004,,11512.0,,,,
15911005,399.0,833018.0,,,0.00047898124650367697,
15911007,,1137972.0,,,,
15911043,36207.0,8606572.0,,,0.004206901423702724,
15911044,174310.0,8508995.0,,,0.020485380470901676,
15911102,2369.0,5227980.0,,,0.000453138688365296,
15911103,2981.0,5220107.0,,,0.0005710610912764815,
15911104,7567.0,5869123.0,,,0.0012892897286357775,
15911106,1959.0,4805726.0,,,0.0004076387209757693,
15911108,3473.0,5842848.0,,,0.0005944019081105653,
15911109,,151846.0,,,,
15911110,212779.0,6415777.0,,,0.033164961936800484,
15911111,253475.0,5506012.0,,,0.046036042057300275,
15912001,19412.0,23029936.0,29.0,460.0,0.0008429029068947477,0.06304347826086956
15912005,28796.0,16532410.0,,,0.0017417908217858134,
15912006,1529.0,3039427.0,,,0.0005030553456292913,
15912041,20360.0,6895835.0,,,0.0029525068392732717,
15912042,30813.0,7040724.0,,,0.004376396518312605,
15912044,17561.0,8277045.0,,,0.002121650903190692,
15912045,20318.0,7150485.0,,,0.0028414855775517325,
15912101,101383.0,5678495.0,,,0.017853850359998556,
15912102,68862.0,5267421.0,,,0.01307319084614653,
15912103,77645.0,5101636.0,,,0.015219627586131193,
15912104,93517.0,4340031.0,,,0.021547541941520695,
15912105,136372.0,5382716.0,,,0.02533516537004739,
15912106,96668.0,4762863.0,,,0.020296195796519867,
15912107,80843.0,5407099.0,,,0.014951270542669924,
15912108,139782.0,5804726.0,,,0.024080723190035153,
15912109,1220.0,5005879.0,,,0.00024371344173520774,
15912110,1759.0,4541857.0,,,0.0003872865217905363,
15912111,85063.0,5781688.0,,,0.014712485350299082,
15913001,647.0,5675893.0,,39.0,0.0001139908733304169,
15913101,2868.0,7477143.0,,,0.00038356896477705456,
15914001,1650.0,9321259.0,,94.0,0.00017701471442859812,
15914101,10998.0,10938059.0,,,0.001005480039922988,
15915001,4979.0,35334449.0,42.0,652.0,0.00014091064501953887,0.06441717791411043
15915002,5949.0,26935646.0,62.0,726.0,0.00022085974845377756,0.08539944903581267
15915003,8762.0,30119860.0,22.0,553.0,0.00029090440659418733,0.039783001808318265
15915004,,3347574.0,,,,
15915005,11118.0,24485694.0,30.0,655.0,0.0004540610529560649,0.04580152671755725
15915006,,8570086.0,,184.0,,
15915007,2742.0,24732846.0,11.0,516.0,0.00011086471811614401,0.02131782945736434
15915008,,3286942.0,,,,
15915011,,936034.0,,206.0,,
15915013,,10200861.0,,17.0,,
15915016,2053.0,26962244.0,17.0,831.0,7.614351387072975e-05,0.02045728038507822
15915019,4614.0,23475861.0,30.0,735.0,0.00019654231212222633,0.04081632653061224
15915022,3286.0,20944384.0,31.0,641.0,0.0001568916994646393,0.0483619344773791
15915023,8083.0,26590678.0,28.0,621.0,0.000303978710132927,0.04508856682769726
15915024,12939.0,20002675.0,20.0,662.0,0.0006468634820092812,0.030211480362537766
15915025,3595.0,22334754.0,,,0.00016095991028152807,
15915039,,,,,,
15915041,11617.0,13474270.0,,,0.0008621617349214466,
15915042,5647.0,11536994.0,,,0.0004894689205871131,
15915043,24972.0,12147477.0,,,0.0020557355243397456,
15915044,8501.0,12348873.0,,,0.0006884029012202166,
15915045,14094.0,9678959.0,,,0.0014561483316542616,
15915046,4031.0,9782285.0,,,0.000412071412762969,
15915047,4257.0,9728815.0,,,0.0004375661372942131,
15915048,15529.0,11233318.0,,,0.0013824054477937864,
15915049,4475.0,9296031.0,,,0.0004813882397767391,
15915050,6484.0,10966061.0,,,0.0005912788557349809,
15915051,9781.0,10467689.0,,,0.0009343991782713453,
15915052,4601.0,7584129.0,,,0.0006066616219212516,
15915053,10668.0,9406077.0,,,0.0011341603943918384,
15915054,4537.0,11715606.0,,,0.0003872612308744422,
15915055,6063.0,9857277.0,,,0.0006150785861044587,
15915056,4605.0,9250534.0,,,0.0004978090994530694,
15915057,5696.0,10869986.0,,,0.0005240117144585098,
15915058,4244.0,9829812.0,,,0.00043174782996867084,
15915059,3021.0,10684238.0,,,0.0002827529675022215,
15915060,2388.0,7632179.0,,,0.0003128857433768259,
15915062,97.0,1884336.0,,,5.147701896052509e-05,
15915101,81575.0,5567019.0,,,0.01465326416166354,
15915102,50966.0,5901256.0,,,0.00863646654203783,
15915103,68871.0,10142967.0,,,0.006790025048883625,
15915104,,4022662.0,,,,
15915105,59217.0,5378525.0,,,0.011009895835754227,
15915106,66062.0,5468449.0,,,0.012080573486193251,
15915107,107826.0,6720465.0,,,0.016044425497342817,
15915108,110453.0,5865401.0,,,0.018831278543444855,
15915109,,6954811.0,,,,
15915111,,5986172.0,,,,
15915112,,4974321.0,,,,
15915113,,4727359.0,,,,
15915114,69464.0,6917744.0,,,0.010041423909297598,
15915115,65318.0,6765626.0,,,0.009654391182722781,
15915116,118397.0,7866598.0,,,0.015050597475554236,
15915117,,6219070.0,,,,
15915118,,5770641.0,,,,
15915119,100144.0,6341207.0,,,0.015792577028316532,
15915122,70705.0,6777719.0,,,0.010431975713363153,
15915123,13625.0,6174973.0,,,0.0022064873805925952,
15915124,108206.0,5225309.0,,,0.020708057647882642,
15915125,,5672813.0,,,,
15915128,49313.0,6857221.0,,,0.007191397214702574,
15915130,,6598281.0,,,,
15915131,,4965202.0,,,,
15915132,,5445334.0,,,,
15915134,,6958287.0,,,,
15915135,41300.0,6627339.0,,,0.0062317620993886085,
15915136,43346.0,6939500.0,,,0.006246271345197781,
15915138,75063.0,6110873.0,,,0.01228351497404708,
15915141,101088.0,6755185.0,,,0.014964505043163141,
15915143,74.0,5128657.0,,,1.4428728612578303e-05,
15915144,,4872481.0,,,,
15915145,74.0,3957185.0,,,1.8700161857482025e-05,
15915148,87199.0,7672443.0,,,0.01136521965689416,
15915149,28603.0,5566115.0,,,0.005138772734663226,
15915150,,4959006.0,,,,
15915151,13535.0,4891874.0,,,0.002766833323998124,
15915152,,4248100.0,,,,
15915156,12176.0,7216935.0,,,0.0016871428106252863,
15915157,80356.0,4887605.0,,,0.01644077211640466,
15915158,160785.0,7476562.0,,,0.021505205199930127,
15915160,80600.0,5794248.0,,,0.01391034695097621,
15915161,14149.0,4398533.0,,,0.0032167543133130977,
15915162,,5708050.0,,,,
15915165,,5717119.0,,,,
15915166,64197.0,5611619.0,,,0.01144001401378105,
15915167,39862.0,5945022.0,,,0.006705105548810417,
15915168,,6105070.0,,,,
15915169,,5061344.0,,,,
15915170,5875.0,5217968.0,,,0.001125917215283804,
15915171,45146.0,5331556.0,,,0.008467696859978589,
15915177,23260.0,5485030.0,,,0.004240633141477804,
15915178,,5437022.0,,,,
15915179,147.0,7488601.0,,,1.9629834731480553e-05,
15915180,,5510763.0,,,,
15915181,,4553214.0,,,,
15915182,,5110124.0,,,,
15915183,58809.0,6449496.0,,,0.00911838692511787,
15915184,15881.0,6130883.0,,,0.002590328342589477,
15915185,68906.0,7000825.0,,,0.009842554270389561,
15915186,74.0,5647903.0,,,1.3102208023048554e-05,
15915187,77594.0,4854826.0,,,0.015982859117916894,
15915188,,7370143.0,,,,
15915189,69608.0,5979825.0,,,0.0116404744285995,
15915191,,5612344.0,,,,
15915192,,6603795.0,,,,
15915193,,5880908.0,,,,
15915195,19411.0,6545203.0,,,0.0029656834173057735,
15915198,74241.0,5303337.0,,,0.013998921810927724,
15915223,32482.0,7575326.0,,,0.004287868271279679,
15915224,62806.0,4264275.0,,,0.014728412215441078,
15915225,,5308630.0,,,,
15915226,52360.0,7384414.0,,,0.0070906100335111225,
15915227,,7165912.0,,,,
15915228,60427.0,7447289.0,,,0.008113959321304706,
15915230,,2884323.0,,,,
15915234,68084.0,5426027.0,,,0.012547670699021586,
15915235,,20947851.0,,,,
15915236,31152.0,4708642.0,,,0.006615920258962138,
15915667,,,,,,
15916001,9865.0,22126348.0,44.0,648.0,0.0004458485421995532,0.06790123456790123
15916003,,774948.0,,79.0,,
15916005,583.0,3367913.0,,,0.00017310423398704183,
15916008,6888.0,18101931.0,45.0,519.0,0.0003805118912451937,0.08670520231213873
15916009,,2440287.0,,98.0,,
15916010,5136.0,32738348.0,7.0,339.0,0.00015688024331588142,0.02064896755162242
15916041,6469.0,14495214.0,,,0.0004462852359406353,
15916042,5869.0,17721997.0,,,0.0003311703528671176,
15916043,9593.0,6887715.0,,,0.0013927695904955417,
15916044,7632.0,8411745.0,,,0.0009073028248003239,
15916045,6069.0,9495700.0,,,0.0006391313963162274,
15916101,275.0,5401401.0,,,5.0912716904373515e-05,
15916102,83186.0,5804324.0,,,0.014331729241854866,
15916103,,3104576.0,,,,
15916104,87048.0,3155910.0,,,0.027582535623639458,
15916105,,5733979.0,,,,
15916106,73777.0,4173702.0,,,0.017676633358107503,
15916107,,5559791.0,,,,
15916109,2175.0,4287073.0,,,0.0005073391565760602,
15916110,91658.0,6104610.0,,,0.015014554574329892,
15916111,,5754946.0,,,,
15916112,50917.0,4871727.0,,,0.01045152981683908,
15916113,,3951099.0,,,,
15916114,42488.0,4824768.0,,,0.00880622653773197,
15916115,110828.0,5433430.0,,,0.02039742851200807,
15916116,2400.0,4830976.0,,,0.0004967940225743204,
15916117,,3311334.0,,,,
15916118,,4867884.0,,,,
15916119,,4684640.0,,,,
15916123,,3912068.0,,,,
15916124,22794.0,3304193.0,,,0.006898507441907903,
15917001,82.0,12385014.0,42.0,403.0,6.6209049097562585e-06,0.10421836228287841
15917041,4236.0,6180990.0,,,0.0006853271077934117,
15917043,5331.0,5142289.0,,,0.0010366978596496618,
15917102,83964.0,3390944.0,,,0.024761246425774062,
15917104,96228.0,3537502.0,,,0.027202246104737184,
15917105,81956.0,4050957.0,,,0.020231268808827148,
15917106,87181.0,4068025.0,,,0.021430792583624732,
15917107,86215.0,5085854.0,,,0.016951921938773703,
16901001,,2117958.0,,66.0,,
16901041,163.0,1517813.0,,,0.00010739135848750802,
16901101,,1865469.0,,,,
16902001,11057.0,3310684.0,5.0,76.0,0.0033397932270189485,0.06578947368421052
16902041,,2144324.0,,,,
16902101,41673.0,3562515.0,,,0.011697634957326496,
17901001,1872.0,5281337.0,,22.0,0.00035445569938066817,
18901001,119.0,3067256.0,,75.0,3.879689207552288e-05,
18901041,119.0,1936151.0,,,6.146214835516445e-05,
18901101,31375.0,3724629.0,,,0.008423657765645921,
18902001,240.0,2533362.0,,28.0,9.473577009523313e-05,
18902101,37868.0,1924468.0,,,0.019677126353880657,
18903001,1051.0,1883547.0,,,0.0005579897926624608,
18904001,3782.0,3096137.0,,71.0,0.0012215221742448736,
18904041,,621166.0,,,,
18904101,11386.0,2451809.0,,,0.004643918021346687,
18905003,998.0,2073483.0,,12.0,0.0004813157378189259,
18906001,,2074997.0,,7.0,,
18907001,528.0,2201524.0,,11.0,0.00023983386054387778,
18908001,2452.0,2046322.0,,9.0,0.0011982473921504045,
19901001,558.0,2767265.0,,59.0,0.00020164313862243045,
19901041,1387.0,2100241.0,,,0.0006604004016681895,
19901102,19167.0,2433149.0,,,0.007877446058584986,
19902002,2472.0,4728185.0,,75.0,0.0005228221822961665,
19902041,570.0,2711865.0,,,0.00021018745402149444,
19902102,11430.0,2680581.0,,,0.004264000975907835,
19903001,50.0,4559935.0,,31.0,1.096506858102144e-05,
19905001,,3825780.0,,106.0,,
19905041,,2425816.0,,,,
19905101,9241.0,4518259.0,,,0.002045256812413808,
19906001,550.0,9308415.0,,87.0,5.90863213554617e-05,
19906041,,1655459.0,,,,
19906101,4440.0,2699837.0,,,0.0016445437261582829,
19906102,,2002501.0,,,,
19907002,101783.0,17237054.0,12.0,414.0,0.005904895349286485,0.028985507246376812
19907003,,644493.0,,58.0,,
19907006,22403.0,11027016.0,,,0.002031646639489777,
19907042,249279.0,11982831.0,,,0.020803013912154816,
19907105,49976.0,2728434.0,,,0.018316734067967192,
19907107,19821.0,3828792.0,,,0.005176828618530335,
19907108,59303.0,5349197.0,,,0.011086336883835087,
19907109,45323.0,4108087.0,,,0.011032629055811136,
19907111,27642.0,3069581.0,,,0.00900513783477289,
19907113,36761.0,5370737.0,,,0.0068446844446116055,
19907115,19554.0,2459955.0,,,0.007948925894985883,
19907116,14792.0,2498905.0,,,0.005919392693999972,
19907117,14514.0,3030644.0,,,0.0047890811325909605,
19908001,,7285632.0,,147.0,,
19908041,,5370252.0,,,,
19908102,,2684870.0,,,,
19908103,2517.0,4407232.0,,,0.0005711067627027577,
19909001,,2125990.0,,37.0,,
19909041,,823698.0,,,,
19909101,500.0,1658779.0,,,0.00030142653120156454,
19910101,1500.0,1600642.0,,,0.0009371239790034249,
19911041,353.0,2261824.0,,,0.00015606873036982542,
19911101,,2776703.0,,,,
19912001,19350.0,6749973.0,,155.0,0.0028666781333792,
19912041,22006.0,3840768.0,,,0.0057295832500166635,
19912102,20822.0,3983652.0,,,0.005226862185753173,
19912200,21760.0,3007944.0,,,0.007234177232022937,
19913101,7736.0,1034027.0,,,0.007481429401746763,
19914101,,1026550.0,,,,
20901001,97429.0,26348237.0,31.0,613.0,0.0036977426611123927,0.05057096247960848
20901002,87373.0,17992577.0,29.0,430.0,0.0048560581399762805,0.06744186046511629
20901005,,1901066.0,,36.0,,
20901006,188799.0,19332753.0,20.0,603.0,0.00976575865837628,0.03316749585406302
20901041,11551.0,7176704.0,,,0.001609513225012485,
20901042,28285.0,6755571.0,,,0.004186914770046825,
20901043,16608.0,6593172.0,,,0.0025189696249392555,
20901045,28574.0,5733213.0,,,0.00498394181412761,
20901046,25560.0,6126215.0,,,0.004172233589581822,
20901047,20786.0,6950815.0,,,0.002990440689329237,
20901048,25499.0,7092512.0,,,0.0035952001209162564,
20901101,129372.0,5659505.0,,,0.022859242990332193,
20901103,171090.0,6510066.0,,,0.02628083954909213,
20901104,,5433448.0,,,,
20901105,114165.0,13986691.0,,,0.00816240238666887,
20901106,146330.0,4442230.0,,,0.03294066268518289,
20901107,42435.0,3998691.0,,,0.010612222849927638,
20901108,65390.0,5841631.0,,,0.011193791596901618,
20901109,102953.0,5554739.0,,,0.01853426416614714,
20901110,172701.0,6104905.0,,,0.028288892292345255,
20901111,,4870668.0,,,,
20901112,108051.0,5950594.0,,,0.018158019182622775,
20901113,122472.0,6155998.0,,,0.019894743305634604,
20901114,,6244804.0,,,,
20901115,,4749754.0,,,,
20901116,,4140969.0,,,,
20901117,,5612905.0,,,,
20901118,,5411099.0,,,,
20901119,,4769011.0,,,,
20901120,96179.0,5385772.0,,,0.017857978391955694,
20902001,14971.0,17396846.0,19.0,467.0,0.00086055828740451,0.04068522483940043
20902002,,1001857.0,,,,
20902003,,366159.0,,,,
20902004,,500270.0,,,,
20902044,8496.0,9961067.0,,,0.0008529206760681361,
20902102,,4170826.0,,,,
20902103,,3311497.0,,,,
20902104,354043.0,7822626.0,,,0.04525884274666844,
20902108,,2907473.0,,,,
20902109,,3615181.0,,,,
20902110,7670.0,4885344.0,,,0.001570002030563252,
20904001,,3109466.0,,63.0,,
20904041,,1420718.0,,,,
20904101,26559.0,3143804.0,,,0.008448045743309698,
20905001,54101.0,11587666.0,14.0,222.0,0.004668843579026182,0.06306306306306306
20905002,138339.0,61842127.0,25.0,563.0,0.002236970277558532,0.04440497335701599
20905004,,2093451.0,,,,
20905006,,1416521.0,,75.0,,
20905041,82436.0,7488968.0,,,0.011007658198032092,
20905042,112383.0,4911565.0,,,0.022881301581064283,
20905043,45570.0,6457083.0,,,0.007057366306116864,
20905101,,3216616.0,,,,
20905102,40689.0,5099097.0,,,0.007979648161233253,
20905104,151201.0,4374406.0,,,0.03456492150019911,
20905107,,3840242.0,,,,
20905108,141259.0,6058740.0,,,0.023314913661916504,
20905109,2411.0,16505330.0,,,0.00014607402578439813,
20905110,158683.0,4953355.0,,,0.03203545879509948,
20905111,,20966192.0,,,,
20905113,90374.0,4134508.0,,,0.021858465384514917,
20905114,197520.0,4414403.0,,,0.04474444222695572,
20905115,,5890453.0,,,,
20905116,141913.0,4537798.0,,,0.03127353839902085,
20906002,36955.0,13178481.0,,129.0,0.0028041926835118552,
20906041,39460.0,11010943.0,,,0.0035837075898040704,
20906104,121134.0,15697714.0,,,0.007716664987016581,
20907001,,6942771.0,,202.0,,
20907042,,3779196.0,,,,
20907102,124170.0,4662251.0,,,0.02663305772254647,
20907106,100.0,2640521.0,,,3.7871314032344376e-05,
20907107,192.0,4105065.0,,,4.6771488392997434e-05,
20908001,,37466008.0,16.0,733.0,,0.021828103683492497
20908002,,,,,,
20908007,6240.0,19960494.0,7.0,627.0,0.000312617513374168,0.011164274322169059
20908009,6203.0,9683900.0,6.0,283.0,0.0006405477132147172,0.02120141342756184
20908041,,9590707.0,,,,
20908042,,9335905.0,,,,
20908043,2485.0,6065724.0,,,0.00040967904243582464,
20908044,,6050020.0,,,,
20908101,263593.0,9523408.0,,,0.027678431922689862,
20908102,4650.0,6998346.0,,,0.0006644427126066644,
20908103,2966.0,6124193.0,,,0.00048430870810243896,
20908104,222251.0,5777750.0,,,0.03846670416684696,
20908105,8109.0,5961129.0,,,0.0013603127863866056,
20908106,5292.0,6833042.0,,,0.0007744720433446772,
20908107,5870.0,7188728.0,,,0.0008165561417819675,
20908108,15236.0,6194352.0,,,0.002459660025778322,
20908109,4896.0,6556953.0,,,0.000746688286464765,
20908110,5443.0,4678210.0,,,0.0011634791939652133,
20908111,3957.0,5095160.0,,,0.0007766193799605901,
20908112,4821.0,5317521.0,,,0.0009066254745397339,
20908113,163334.0,4891088.0,,,0.03339420595172281,
20908114,204204.0,6063312.0,,,0.03367862316832781,
20908115,,5082511.0,,,,
20910101,9295.0,1512716.0,,,0.006144577038915434,
21803001,,,,,,
21803102,,,,,,
21805041,,,,,,
21805101,,,,,,
21805102,,,,,,
21805105,,,,,,
21901001,720.0,16186828.0,26.0,416.0,4.4480611025211366e-05,0.0625
21901003,1161.0,18693433.0,8.0,465.0,6.210737214507362e-05,0.017204301075268817
21901004,,2231457.0,,,,
21901015,,,,,,
21901041,44739.0,8154962.0,,,0.005486107721899869,
21901042,124572.0,8060635.0,,,0.015454365567973243,
21901043,39825.0,5374234.0,,,0.007410358387818617,
21901101,376195.0,5507157.0,,,0.06831020070791517,
21901102,207701.0,5852980.0,,,0.035486367628114225,
21901104,440761.0,5405350.0,,,0.08154162080161322,
21901105,119739.0,4491888.0,,,0.026656719846977484,
21901107,98386.0,3651186.0,,,0.02694631278713273,
21901108,80414.0,4423343.0,,,0.01817946290848347,
21901109,33088.0,4713536.0,,,0.007019783024888321,
21901110,166.0,4411464.0,,,3.762923147508401e-05,
21901111,82559.0,4624662.0,,,0.017851899230689725,
21901112,6693.0,4090930.0,,,0.0016360583045908876,
21901201,199077.0,5095870.0,,,0.0390663419592729,
21901202,157.0,4707084.0,,,3.335398306042552e-05,
21901203,94.0,4491006.0,,,2.093072242611121e-05,
21902001,12732.0,24417470.0,51.0,506.0,0.0005214299433970841,0.1007905138339921
21902002,535.0,16732004.0,59.0,365.0,3.1974651691453097e-05,0.16164383561643836
21902003,,3566632.0,,81.0,,
21902012,,1556521.0,,,,
21902014,,929248.0,,,,
21902015,,,,,,
21902017,,2844328.0,34.0,140.0,,0.24285714285714285
21902041,,10433362.0,,,,
21902045,346346.0,10705302.0,,,0.03235275380367597,
21902046,33725.0,10018323.0,,,0.0033663318701143896,
21902047,27967.0,9556030.0,,,0.002926633758998245,
21902101,135978.0,6004149.0,,,0.02264733936482922,
21902103,135534.0,4771137.0,,,0.028407065234136015,
21902105,120092.0,4544168.0,,,0.02642772010189764,
21902106,124560.0,3818279.0,,,0.03262202683460271,
21902107,193269.0,4530171.0,,,0.04266262796702376,
21902108,121348.0,3392418.0,,,0.03577035612946282,
21902110,2102.0,4454511.0,,,0.0004718812008770435,
21902112,,3271933.0,,,,
21902113,128429.0,4169753.0,,,0.030800145716065198,
21902114,98455.0,4435438.0,,,0.022197356833755764,
21902115,192510.0,4927304.0,,,0.03907004723069654,
21902117,,3221954.0,,,,
21902118,148577.0,3737116.0,,,0.039757128224010174,
21902119,,3382873.0,,,,
22004001,41951.0,1471870.0,6.0,8.0,0.02850183779817511,0.75
22901001,4515.0,5222561.0,5.0,70.0,0.0008645183847541465,0.07142857142857142
22901041,1181.0,2268888.0,,,0.0005205193028479149,
22901101,1993.0,2925762.0,,,0.0006811900626230022,
22902001,,2002290.0,,,,
22903101,,802880.0,,,,
23902001,9251.0,2618136.0,,10.0,0.0035334298905786406,
24901001,3833.0,5404776.0,,87.0,0.0007091875778015592,
24901041,4161.0,3842265.0,,,0.0010829549757760072,
24901101,1042.0,2572714.0,,,0.0004050197573457446,
24901103,977.0,1901908.0,,,0.0005136946687221464,
24901105,,1456797.0,,,,
25901001,,2281695.0,,89.0,,
25901041,24273.0,1883476.0,,,0.01288734233937677,
25901101,4820.0,2432972.0,,,0.0019811160999797777,
25902001,49405.0,8842697.0,,205.0,0.00558709633497563,
25902003,,366322.0,,19.0,,
25902041,,4104576.0,,,,
25902101,,4857584.0,,,,
25902106,1502.0,4033765.0,,,0.0003723568428007085,
25902107,,3127624.0,,,,
25902109,,2209368.0,,,,
25904001,956.0,1662630.0,,13.0,0.0005749926321550796,
